Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_status,education
27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,False,False,False,False,False,False,False,41,2273,m,g
48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,False,False,False,False,False,False,True,51,2723,m,g
71434.0,0,1,4,711,36,217,172,96,168,3,7,4,7,4,False,True,False,True,False,False,False,58,2443,m,g
90842.0,0,0,57,774,70,118,182,187,93,1,4,9,13,1,False,False,False,False,False,False,False,72,2494,s,g
88097.0,1,0,24,163,0,480,0,126,75,1,6,5,8,9,False,True,True,True,False,False,True,42,2839,m,m
51948.0,0,1,51,82,33,54,71,30,41,2,5,2,4,5,False,False,False,False,False,False,False,45,2444,m,g
71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,False,False,False,False,False,False,False,38,2576,t,g
35876.0,0,0,13,66,2,40,4,3,14,1,3,1,3,6,False,False,False,False,False,False,False,37,2229,m,m
40049.0,0,1,23,13,6,7,0,3,3,1,1,0,3,6,False,False,False,False,False,False,False,68,2415,w,g
39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,False,False,False,False,False,False,True,38,2849,s,g
50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,False,True,False,False,False,False,False,58,2190,t,g
43263.0,0,1,2,262,6,61,0,10,102,3,5,2,6,5,False,False,False,False,False,False,False,43,2744,m,m
62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,False,True,False,False,False,False,True,71,2795,m,m
18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,False,False,False,False,False,False,False,30,2657,m,g
24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,False,False,False,False,False,False,False,38,2625,s,b
26887.0,0,1,27,6,7,4,3,4,6,1,1,0,3,6,False,False,False,False,False,False,False,61,2663,m,2
62061.0,0,1,12,641,7,84,0,30,38,3,10,4,7,6,False,True,False,False,False,False,False,44,2461,t,g
76542.0,0,0,91,794,73,573,0,29,14,1,4,8,10,2,False,False,False,False,False,False,False,64,2615,t,p
70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,False,False,False,False,False,False,True,27,2410,s,g
18227.0,1,0,21,1,2,7,4,3,11,1,0,1,2,8,False,False,False,False,False,False,False,33,2757,t,g
69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,False,False,False,False,False,False,False,55,2312,m,g
69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,False,False,True,False,False,False,True,38,2756,m,g
69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,False,False,False,False,False,False,False,58,2628,s,g
38136.0,1,0,69,8,15,27,0,20,33,2,3,1,2,8,True,False,False,False,False,False,False,42,2592,m,g
62159.0,0,0,68,182,17,259,77,70,29,1,6,2,10,4,False,False,False,False,False,False,False,74,2221,s,p
80695.0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,False,False,False,False,False,False,False,57,2341,s,g
33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,False,False,False,False,False,False,False,49,2427,s,m
58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,False,False,False,False,False,False,False,52,2800,t,g
17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,True,False,False,False,False,False,False,28,2377,m,b
53034.0,1,1,30,160,15,196,15,11,50,8,6,1,7,8,False,False,False,False,False,False,False,46,2554,d,g
52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,False,False,False,False,False,False,False,70,2857,t,2
59601.0,0,1,14,691,7,69,0,7,23,4,2,2,7,8,False,True,False,False,False,False,False,43,2498,d,2
75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,False,False,False,False,False,False,True,62,2822,s,m
47025.0,0,1,52,254,7,108,20,0,26,3,6,3,5,6,False,False,False,False,False,False,False,44,2393,s,g
37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,False,False,False,False,False,False,False,47,2375,m,g
67267.0,0,1,0,134,11,59,15,2,30,1,3,2,5,2,False,False,False,False,False,False,False,62,2206,m,g
57338.0,0,1,96,143,6,52,11,8,17,2,4,1,5,5,False,False,False,False,False,False,False,45,2220,s,g
50523.0,1,1,89,51,4,24,4,7,1,2,2,0,4,6,False,False,False,False,False,False,False,60,2345,t,2
50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,False,True,False,False,False,False,False,60,2792,d,p
56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,False,False,False,False,False,False,False,51,2642,m,p
48904.0,0,1,1,283,10,38,0,13,27,4,7,2,4,8,False,False,False,False,False,False,False,60,2733,s,g
56243.0,1,2,26,347,0,35,4,3,7,6,4,2,8,5,False,False,False,False,False,False,False,45,2340,s,g
21355.0,1,0,5,5,13,14,0,5,31,2,2,1,2,6,True,False,False,False,False,False,True,35,2472,m,g
57420.0,0,1,22,280,0,18,0,0,24,3,5,1,6,7,False,True,False,False,False,False,False,49,2528,t,m
46390.0,0,1,56,95,14,64,2,9,38,1,4,2,3,7,False,False,False,False,False,False,False,65,2214,d,m
54342.0,1,1,74,84,10,34,11,10,28,4,3,1,4,6,False,False,False,False,False,False,False,64,2520,t,2
20895.0,1,0,24,18,3,17,3,0,4,1,2,0,3,9,False,False,False,False,False,False,False,47,2790,m,g
92344.0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,True,False,True,False,False,False,False,72,2324,m,g
44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,False,False,False,False,False,False,False,40,2719,t,g
53761.0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,False,False,False,False,False,False,False,48,2420,m,m
22682.0,1,0,51,10,14,29,4,2,36,3,2,1,4,4,False,False,False,False,False,False,False,47,2428,t,g
38887.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,False,False,False,False,False,False,False,48,2278,t,p
41658.0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,False,False,False,False,False,False,False,45,2756,s,2
29791.0,1,0,21,14,0,6,0,0,0,2,2,0,3,5,False,False,False,False,False,False,False,48,2204,m,p
63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,False,False,False,False,False,False,False,64,2493,m,m
39996.0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,False,False,False,False,False,False,False,46,2197,d,g
26759.0,1,0,65,25,3,16,8,5,2,2,2,1,3,6,False,False,False,False,False,False,False,48,2301,d,g
51039.0,1,1,11,100,64,79,65,0,109,2,6,2,4,7,False,False,False,False,False,False,False,51,2725,m,p
60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,False,False,False,False,False,False,False,59,2832,m,g
37716.0,0,1,4,97,1,41,6,2,41,2,4,1,3,7,False,False,False,False,False,False,False,67,2228,m,g
36864.0,0,1,53,204,5,39,17,0,89,3,5,2,4,8,False,False,False,False,False,False,True,63,2844,s,g
44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,False,False,False,False,False,False,False,50,2784,m,m
36947.0,1,1,49,88,3,21,4,1,29,4,3,0,4,9,False,False,False,False,False,False,False,53,2850,m,p
67087.0,0,1,40,329,35,222,130,35,43,2,7,5,8,4,False,False,False,False,False,False,False,67,2353,m,m
57045.0,0,1,40,296,13,104,11,13,17,3,4,2,9,3,False,False,False,False,False,False,False,70,2818,m,g
36957.0,1,1,43,100,2,16,2,1,31,4,3,2,2,9,False,False,False,False,False,False,True,67,2820,d,p
69389.0,0,1,17,422,7,238,69,46,15,1,7,2,12,4,False,False,False,False,False,False,False,43,2798,m,p
43142.0,1,1,84,5,1,7,2,1,4,1,1,0,2,7,False,False,False,False,False,False,False,51,2290,m,m
80589.0,0,0,25,507,93,520,242,40,26,1,5,10,5,1,False,False,False,True,False,False,True,76,2317,m,g
34412.0,1,0,62,52,12,50,4,36,55,3,5,0,3,9,False,False,False,False,False,False,False,30,2660,s,g
57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,False,False,False,False,False,False,False,41,2543,s,g
51315.0,0,0,45,68,28,39,16,30,41,1,2,2,5,2,False,False,False,False,False,False,False,72,2285,t,g
36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,False,False,False,False,False,False,False,48,2264,m,g
24639.0,1,1,3,20,3,16,0,4,1,3,2,0,4,6,False,False,False,False,False,False,False,47,2311,m,g
34578.0,2,1,1,7,0,1,0,0,0,1,1,0,2,6,False,False,False,False,False,False,False,48,2238,t,p
65704.0,0,0,18,279,172,74,38,8,246,1,2,10,10,1,False,False,False,False,False,False,False,48,2418,s,2
54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,False,False,False,False,False,False,False,51,2292,t,p
28164.0,1,0,23,3,18,26,11,8,12,3,2,0,4,7,False,False,False,False,False,False,False,50,2580,m,g
34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,False,False,False,False,False,False,False,46,2601,m,p
43269.0,1,0,61,10,1,7,0,0,1,1,1,0,2,8,False,False,False,False,False,False,False,48,2445,m,p
38741.0,1,1,60,7,10,17,8,6,13,2,2,0,3,7,False,False,False,False,False,False,False,62,2250,s,2
31907.0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,False,False,False,False,False,False,False,48,2641,s,g
31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,False,False,False,False,False,False,False,47,2295,d,2
92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,False,False,True,True,False,False,False,35,2351,m,g
34853.0,1,1,75,9,3,15,2,3,2,2,2,0,3,6,False,False,False,False,False,False,False,47,2347,s,g
70844.0,1,1,16,129,26,67,3,67,2,5,6,1,5,7,False,False,False,False,False,False,False,53,2401,d,g
31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,True,False,False,False,False,False,False,41,2580,m,2
20491.0,0,0,16,5,4,5,4,2,10,1,0,1,2,7,False,False,False,False,False,False,False,34,2679,t,2
42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,False,False,False,False,False,False,False,56,2226,m,g
33402.0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,False,False,False,False,False,False,False,68,2505,t,g
36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,False,False,False,False,False,False,False,71,2440,m,m
21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,False,False,False,False,False,False,True,41,2823,t,g
78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,False,False,False,True,False,False,True,72,2772,w,m
82657.0,0,0,71,966,168,672,246,105,126,1,7,5,10,4,False,True,False,True,False,False,False,74,2434,t,g
51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,False,False,False,False,False,False,False,62,2416,m,g
78041.0,0,0,93,482,35,553,72,160,17,1,4,4,9,2,False,False,False,False,False,False,False,49,2719,m,2
52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,True,False,False,False,False,False,False,63,2734,m,g
70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,False,False,False,False,False,False,False,38,2406,t,p
69401.0,0,1,41,399,27,159,58,8,39,4,4,4,5,2,False,False,False,False,False,False,False,47,2257,t,2
46053.0,1,0,46,56,10,92,19,7,25,3,3,2,4,5,False,False,False,False,False,False,False,48,2656,t,g
77343.0,0,0,28,227,151,573,98,54,31,1,3,4,9,1,False,False,False,False,False,False,False,55,2179,m,g
73892.0,0,0,40,703,102,601,0,58,43,1,3,11,8,1,False,False,False,False,False,False,True,67,2387,s,g
40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,False,False,False,False,False,False,False,53,2431,s,p
32727.0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,False,False,False,False,False,False,False,55,2829,t,p
43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,False,False,False,False,False,False,True,49,2783,d,g
26290.0,1,1,49,15,8,16,11,5,22,4,2,0,4,6,False,False,False,False,False,False,False,48,2692,t,g
93790.0,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,False,True,True,True,False,False,True,50,2296,s,g
38410.0,0,0,65,153,64,123,116,64,14,2,5,2,9,6,False,False,False,False,False,False,True,46,2812,m,p
64866.0,0,1,9,508,5,21,7,5,10,4,7,3,7,5,False,True,False,False,False,False,False,70,2313,w,m
57957.0,0,1,24,290,59,177,77,5,29,7,4,6,8,3,False,False,False,False,False,True,False,61,2473,t,g
16531.0,1,0,43,2,13,6,7,5,11,3,3,0,3,7,False,False,False,False,False,False,False,42,2170,t,g
28072.0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,False,False,False,False,False,False,False,34,2515,m,m
49476.0,0,1,29,386,23,95,54,41,196,4,2,11,5,2,False,False,False,False,False,False,False,57,2533,d,m
50725.0,0,1,45,443,10,75,0,10,48,4,8,1,8,8,False,False,False,False,False,False,False,67,2660,m,g
41145.0,1,1,20,9,0,3,0,0,1,1,0,0,3,3,False,False,False,False,False,False,False,70,2300,m,p
67419.0,0,1,29,846,84,352,91,56,42,4,9,4,8,5,False,False,False,False,False,False,False,50,2688,t,g
23162.0,1,1,82,8,3,9,19,4,22,3,1,1,3,6,False,False,False,False,False,False,False,50,2349,m,2
34380.0,1,0,68,72,7,58,13,1,24,4,4,1,3,8,False,False,False,False,False,False,False,43,2582,m,g
34704.0,0,1,65,29,0,5,0,1,5,1,1,0,3,5,False,False,False,False,False,False,False,54,2587,s,g
94871.0,0,2,99,169,24,553,188,0,144,1,8,5,4,7,False,True,True,False,False,False,True,51,2825,m,p
65148.0,0,1,9,460,35,422,33,12,153,2,6,6,7,4,False,False,False,False,False,False,False,62,2749,m,g
39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,False,False,False,False,False,False,False,66,2661,t,g
59892.0,0,1,26,73,0,13,0,1,0,1,2,1,3,3,False,False,False,False,False,False,False,50,2398,m,p
41020.0,0,0,68,112,1,54,7,7,36,1,3,2,4,3,False,False,False,False,False,False,False,33,2403,s,m
57072.0,0,1,79,944,0,60,0,0,30,2,7,5,13,5,True,False,False,False,False,False,False,59,2315,m,p
19414.0,1,0,32,2,3,12,3,5,7,1,1,0,3,8,False,False,False,False,False,False,False,39,2415,t,2
19107.0,1,0,49,2,4,9,10,5,16,2,1,0,3,7,False,False,False,False,False,False,False,40,2470,m,g
75484.0,0,1,50,378,97,259,197,194,34,2,7,3,6,4,False,False,False,False,False,False,False,44,2855,t,2
70379.0,0,1,84,553,25,142,65,67,8,3,6,3,13,4,False,False,False,False,False,False,False,44,2642,s,m
79419.0,0,0,96,751,127,687,20,15,31,1,4,6,4,2,False,False,False,False,False,False,False,50,2166,t,m
64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,False,False,False,True,False,False,False,74,2178,t,p
76998.0,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,False,False,True,False,False,False,False,65,2693,m,g
49854.0,1,0,63,123,17,171,39,0,30,5,6,2,5,6,False,False,False,False,False,False,False,48,2390,t,m
60585.0,1,1,17,267,42,309,55,42,21,10,7,4,9,5,False,False,False,False,False,False,True,49,2529,m,p
42873.0,1,1,11,209,0,40,3,2,15,4,6,1,4,8,False,False,False,False,False,False,False,70,2683,d,p
87679.0,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,True,False,True,True,False,False,True,32,2496,t,g
57867.0,1,0,48,344,35,178,15,23,17,7,7,2,9,6,False,False,False,False,False,False,False,42,2430,t,g
35765.0,1,0,86,22,3,30,0,5,15,2,2,0,4,6,False,False,False,False,False,False,False,30,2359,m,g
65492.0,0,0,73,247,161,295,210,85,47,2,4,7,13,2,False,False,False,False,False,False,False,61,2313,m,g
32952.0,1,0,36,38,0,12,3,1,1,1,2,0,3,7,False,False,False,False,False,False,False,43,2369,d,g
53374.0,0,1,34,896,10,101,13,10,34,6,4,2,9,9,True,False,False,False,False,False,True,51,2841,t,p
71706.0,0,1,16,931,56,253,91,98,14,4,9,5,7,5,False,False,False,False,False,False,False,61,2752,t,g
68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,False,False,False,False,False,False,False,32,2691,m,g
53253.0,1,1,61,216,9,57,20,9,125,7,4,3,5,5,False,False,False,False,False,False,False,45,2662,t,m
42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,False,False,False,False,False,False,True,43,2840,m,g
54108.0,1,1,74,539,6,91,8,6,97,13,8,2,9,8,False,False,False,False,False,False,False,47,2760,m,m
49667.0,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,True,False,False,False,False,False,True,65,2837,s,p
63206.0,0,0,65,750,8,125,11,8,26,1,4,3,6,2,False,False,True,False,False,False,False,46,2260,m,m
57136.0,1,1,48,306,5,109,21,109,92,9,5,2,10,6,False,False,False,False,False,False,False,48,2514,m,m
46772.0,0,1,88,350,104,189,197,151,57,6,11,8,5,8,True,False,False,False,False,False,False,45,2758,t,2
78931.0,0,0,19,331,197,170,58,152,35,1,2,8,13,1,False,False,False,False,False,False,False,49,2406,m,p
53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,False,False,False,False,False,False,False,62,2545,t,g
73538.0,0,1,92,811,76,428,99,137,107,3,10,4,9,7,False,False,False,False,False,False,False,55,2740,m,g
79529.0,0,0,1,423,42,706,73,197,197,1,4,8,9,2,False,False,False,False,False,False,False,34,2222,m,g
20981.0,0,0,14,2,12,10,6,13,30,1,3,1,2,8,False,False,False,False,False,False,True,43,2584,t,2
51766.0,1,0,74,60,51,87,6,20,51,2,4,2,4,5,False,False,False,False,False,False,False,40,2269,s,g
55759.0,0,1,84,675,0,85,10,7,77,5,10,3,8,8,False,False,False,False,False,False,False,58,2737,m,g
37787.0,1,0,50,40,1,40,4,3,18,1,3,0,3,8,False,False,False,False,False,False,False,48,2441,m,m
27242.0,1,0,2,3,17,26,20,1,39,2,2,0,3,9,False,False,False,False,False,False,True,50,2754,s,g
87188.0,0,0,73,910,111,724,49,74,55,1,10,2,6,3,False,False,False,False,False,False,True,37,2550,s,p
69930.0,0,0,21,252,98,827,219,70,196,1,4,5,12,3,False,False,False,False,False,False,False,49,2558,t,g
37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,False,False,False,False,False,False,False,44,2301,s,g
3502.0,1,0,56,2,1,1,0,0,1,0,0,0,0,14,False,False,False,False,False,False,False,47,2601,s,g
58597.0,1,1,20,490,0,184,10,28,21,12,7,4,9,7,False,False,False,False,False,False,False,44,2745,m,g
82032.0,0,0,54,332,194,377,149,125,57,0,4,6,7,1,False,False,False,False,False,False,False,72,2244,w,p
28087.0,1,1,77,53,8,17,13,0,21,3,2,2,2,7,False,False,False,False,False,False,False,62,2724,t,g
74004.0,0,0,5,784,48,560,42,176,48,1,4,6,4,3,False,False,True,True,False,False,True,33,2284,s,p
19740.0,0,1,65,7,11,3,10,4,20,2,1,1,3,5,False,False,False,False,False,False,False,60,2621,t,g
57036.0,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,True,False,False,False,False,False,False,45,2724,m,2
53083.0,1,1,65,215,7,33,3,0,13,6,5,1,5,7,False,True,False,False,False,False,False,62,2569,t,2
69283.0,0,1,41,674,62,134,0,26,8,4,7,3,13,5,False,False,False,False,False,False,False,45,2174,m,p
46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,False,False,False,False,False,False,True,45,2839,s,m
23331.0,1,0,92,5,36,7,0,10,45,2,3,0,3,8,False,False,False,False,False,False,False,32,2822,m,2
23331.0,1,0,97,104,20,101,24,15,5,6,5,1,5,9,False,False,False,False,False,False,False,32,2791,s,2
9255.0,1,0,91,9,0,7,2,0,4,1,1,1,2,8,False,False,False,False,False,False,False,31,2350,s,g
67786.0,0,0,0,431,82,441,80,20,102,1,3,6,6,1,False,False,False,False,False,False,True,61,2363,w,p
71969.0,0,1,59,1000,0,76,0,0,10,3,3,4,9,8,False,True,False,False,False,False,False,49,2780,m,p
59235.0,1,0,4,448,40,469,80,0,91,3,11,2,12,7,False,False,False,False,False,False,False,53,2692,s,m
31928.0,1,0,5,33,4,24,4,2,5,2,3,0,4,7,False,False,False,False,False,False,False,31,2252,t,g
74881.0,1,1,48,505,72,270,36,27,54,4,9,2,12,5,False,False,False,False,False,False,False,59,2637,t,m
65819.0,0,0,99,267,38,701,149,165,63,1,5,4,10,3,False,False,False,False,False,False,False,42,2736,m,g
51411.0,1,2,81,14,0,3,0,0,1,1,0,0,3,5,False,False,False,False,False,False,False,67,2558,s,p
51983.0,0,1,95,631,0,115,10,7,30,3,9,2,10,7,False,False,False,False,False,False,False,56,2826,d,g
30390.0,0,0,5,10,12,12,25,1,20,1,2,0,3,6,False,False,False,False,False,False,False,33,2459,m,2
30983.0,0,0,50,51,4,50,12,1,49,1,4,0,3,8,False,False,False,False,False,False,True,57,2756,s,g
66033.0,0,1,76,293,35,179,46,59,65,2,8,3,7,7,False,False,False,False,False,False,False,63,2684,w,g
37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,False,False,False,False,False,False,False,45,2616,m,2
57530.0,0,1,68,50,1,27,6,7,1,1,1,1,4,1,False,False,False,False,False,False,False,69,2419,d,m
76800.0,0,0,33,173,26,255,35,71,81,1,4,4,7,1,False,False,False,False,False,False,False,55,2272,m,2
63943.0,0,1,50,423,184,368,13,97,21,1,6,4,6,5,False,False,False,False,False,False,False,64,2824,m,g
37054.0,1,1,89,12,1,6,0,1,5,2,1,0,3,7,False,False,False,False,False,False,False,53,2446,m,m
47175.0,1,1,81,167,2,44,6,2,19,7,4,2,4,8,True,False,False,False,False,False,True,58,2768,t,m
31859.0,1,0,77,3,1,3,8,0,5,1,1,0,2,7,False,False,False,False,False,False,False,44,2539,d,g
27215.0,2,1,50,30,5,22,8,9,28,4,2,1,4,6,False,False,False,False,False,False,False,59,2681,d,g
70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,False,False,False,False,False,False,False,44,2502,d,p
24645.0,1,0,16,5,3,4,4,1,0,1,1,0,2,8,False,False,False,False,False,False,False,32,2764,m,g
79865.0,0,1,12,71,99,278,185,121,38,1,5,10,5,1,False,False,False,False,False,False,False,66,2170,d,g
44322.0,1,0,30,46,0,40,3,0,3,2,3,0,3,8,False,False,False,False,False,False,False,35,2172,m,g
47958.0,0,1,8,268,11,88,15,3,22,2,6,3,5,5,False,False,False,False,False,False,False,68,2685,s,g
63972.0,0,1,93,928,63,254,0,12,12,4,5,4,10,4,False,True,False,False,False,False,False,56,2733,s,m
75315.0,0,1,14,459,15,171,142,23,31,2,5,4,12,2,False,False,False,False,False,False,False,66,2234,t,g
55517.0,1,1,53,483,0,108,0,6,36,5,11,1,6,9,False,False,False,False,False,False,True,70,2799,m,p
75283.0,1,2,26,733,9,180,12,19,66,11,6,3,5,4,False,False,False,False,False,False,False,63,2618,m,p
90638.0,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,False,False,True,False,False,False,True,29,2295,s,m
27161.0,1,0,41,7,4,23,7,0,11,1,1,0,3,7,False,False,False,False,False,False,False,34,2403,m,m
38201.0,0,1,19,233,0,23,0,0,12,4,5,1,5,8,False,False,False,False,False,False,False,60,2616,t,p
45203.0,2,0,4,35,3,67,10,8,24,1,3,1,3,6,False,False,False,False,False,False,True,38,2257,t,g
81574.0,0,0,89,1252,0,465,46,35,0,1,4,5,8,1,False,True,True,False,False,False,False,73,2221,t,p
60482.0,0,1,81,255,43,134,37,14,24,1,7,2,7,7,False,False,False,False,False,False,False,44,2681,s,m
34633.0,2,1,31,8,1,5,0,0,1,1,1,0,2,6,False,False,False,False,False,False,False,64,2316,t,g
78093.0,0,0,53,368,32,639,13,43,10,1,4,7,5,1,False,False,False,False,False,False,False,73,2359,t,m
82460.0,0,0,78,255,47,573,52,32,15,1,5,3,6,1,False,False,False,False,False,False,False,70,2368,d,g
45903.0,0,1,80,33,8,10,2,10,3,2,2,1,3,4,False,False,False,False,False,False,False,54,2226,t,m
81361.0,0,0,18,163,23,424,27,65,76,1,3,10,13,1,False,False,False,False,False,False,True,33,2283,d,g
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,True,False,False,False,False,False,True,47,2200,d,p
40442.0,1,1,52,45,12,52,25,22,13,4,3,1,4,7,False,False,False,False,False,False,True,68,2838,t,m
61482.0,0,0,39,48,58,68,16,66,43,1,3,2,6,2,False,False,False,False,False,False,False,55,2161,m,g
34968.0,1,0,11,158,6,45,8,2,2,7,3,2,5,7,False,False,False,False,False,False,False,40,2604,m,g
75794.0,0,0,33,754,160,625,63,32,48,1,7,5,12,3,False,False,False,True,False,False,False,33,2346,m,g
74268.0,0,0,83,199,66,315,97,174,41,1,4,3,5,2,False,False,False,False,False,False,False,65,2659,m,g
13724.0,1,0,43,2,7,5,2,15,27,1,2,0,2,9,True,False,False,False,False,False,False,32,2826,t,b
52569.0,0,1,54,85,0,3,0,0,7,1,2,0,4,3,False,False,False,False,False,False,False,53,2244,s,p
48432.0,0,1,3,322,3,50,4,3,42,5,7,1,6,8,False,False,False,False,False,False,True,47,2778,s,p
